ID_ANO	PRG	ANNEE_SCOLAIRE	SITE
50280376	MobM2	2013/2014	Cergy
50280376	IFI	2013/2014	Cergy
50280376	MF	2012/2013	Cergy
50280376	ING2	2012/2013	Cergy
73452298	ING4	2014/2015	Pau
73452298	ICC	2013/2014	Pau
73452298	ING3	2013/2014	Pau
73452298	ING2	2012/2013	Pau
61196811	ING4	2014/2015	Pau
61196811	ICC	2013/2014	Pau
61196811	ING3	2013/2014	Pau
61196811	GSI	2012/2013	Pau
61196811	ING2	2012/2013	Pau
58399899	ING4	2014/2015	Cergy
58399899	VISUAL	2013/2014	Cergy
58399899	ING3	2013/2014	Cergy
58399899	MI	2012/2013	Cergy
58399899	ING2	2012/2013	Cergy
15601836	ING4	2014/2015	Pau
15601836	ICC	2013/2014	Pau
15601836	ING3	2013/2014	Pau
15601836	GSI	2012/2013	Pau
15601836	ING2	2012/2013	Pau
70919057	ING4	2014/2015	Pau
70919057	GEM4	2014/2015	Pau
70919057	ICC	2013/2014	Pau
70919057	ING3	2013/2014	Pau
70919057	GSI	2012/2013	Pau
70919057	ING2	2012/2013	Pau
77403497	ING4	2014/2015	Cergy
77403497	ICOM	2013/2014	Cergy
77403497	ING3	2013/2014	Cergy
77403497	SIE	2012/2013	Cergy
77403497	ING2	2012/2013	Cergy
96272095	ING4	2014/2015	Cergy
96272095	BI	2013/2014	Cergy
96272095	ING3	2013/2014	Cergy
72455973	ING4	2014/2015	Cergy
72455973	ICOM	2013/2014	Cergy
72455973	ING3	2013/2014	Cergy
72455973	ING2	2012/2013	Cergy
68181059	ING4	2015/2016	Cergy
68181059	ING3	2014/2015	Cergy
68181059	M104F	2013/2014	Cergy
68181059	IFI	2013/2014	Cergy
68181059	ING2	2012/2013	Cergy
64016513	ING4	2014/2015	Cergy
64016513	ICOM	2013/2014	Cergy
64016513	ING3	2013/2014	Cergy
64016513	ING2	2012/2013	Cergy
80291058	ING4	2014/2015	Cergy
80291058	HConv2	2013/2014	Cergy
80291058	DS	2013/2014	Cergy
80291058	ING3	2013/2014	Cergy
80291058	ING2	2012/2013	Cergy
51103854	ING4	2014/2015	Cergy
51103854	DS	2013/2014	Cergy
51103854	ING3	2013/2014	Cergy
51103854	ING2	2012/2013	Cergy
90251513	ING4	2014/2015	Cergy
90251513	BI	2013/2014	Cergy
90251513	ING3	2013/2014	Cergy
90251513	MI	2012/2013	Cergy
90251513	ING2	2012/2013	Cergy
93332533	ING4	2014/2015	Pau
93332533	IERP	2013/2014	Pau
93332533	ING3	2013/2014	Pau
93332533	SIE	2012/2013	Pau
93332533	ING2	2012/2013	Pau
60241404	ING4	2014/2015	Pau
60241404	IERP	2013/2014	Pau
60241404	ING3	2013/2014	Pau
60241404	SIE	2012/2013	Pau
60241404	ING2	2012/2013	Pau
4065584	HConv2	2014/2015	Cergy
4065584	ING3	2014/2015	Cergy
4065584	IFI	2014/2015	Cergy
4065584	MF	2013/2014	Cergy
4065584	GI	2013/2014	Cergy
4065584	ING2	2013/2014	Cergy
4065584	MAAP	2012/2013	Cergy
4065584	ING1	2012/2013	Cergy
71268461	ING4	2015/2016	Cergy
71268461	HConv2	2013/2014	Cergy
71268461	IFI	2013/2014	Cergy
71268461	MF	2012/2013	Cergy
71268461	ING2	2012/2013	Cergy
75340666	ING4	2014/2015	Cergy
75340666	ACTUARIAT	2013/2014	Cergy
75340666	IFI	2013/2014	Cergy
75340666	MF	2012/2013	Cergy
75340666	ING2	2012/2013	Cergy
63057229	ING4	2014/2015	Cergy
63057229	ICOM	2013/2014	Cergy
63057229	ING3	2013/2014	Cergy
63057229	ING2	2012/2013	Cergy
81951347	ING4	2014/2015	Cergy
81951347	UCPMF2	2013/2014	Cergy
81951347	IFI	2013/2014	Cergy
81951347	MF	2012/2013	Cergy
81951347	ING2	2012/2013	Cergy
70364744	ING4	2014/2015	Cergy
70364744	ICOM	2013/2014	Cergy
70364744	ING3	2013/2014	Cergy
70364744	SIE	2012/2013	Cergy
70364744	ING2	2012/2013	Cergy
31228341	ING4	2014/2015	Cergy
31228341	INEM	2013/2014	Cergy
31228341	ING3	2013/2014	Cergy
31228341	GSI	2012/2013	Cergy
31228341	ING2	2012/2013	Cergy
22645240	ING4	2014/2015	Cergy
22645240	BI	2013/2014	Cergy
22645240	ING3	2013/2014	Cergy
22645240	ING2	2012/2013	Cergy
98952015	ING4	2014/2015	Cergy
98952015	ISI (DS)	2013/2014	Cergy
98952015	DS	2013/2014	Cergy
98952015	ING3	2013/2014	Cergy
98952015	MI	2012/2013	Cergy
98952015	ING2	2012/2013	Cergy
29946447	ING4	2014/2015	Cergy
29946447	ICOM	2013/2014	Cergy
29946447	ING3	2013/2014	Cergy
29946447	SIE	2012/2013	Cergy
29946447	ING2	2012/2013	Cergy
95812007	ING4	2015/2016	Cergy
95812007	ING4	2014/2015	Cergy
95812007	ING3	2014/2015	Cergy
95812007	INEM	2014/2015	Cergy
95812007	INEM	2013/2014	Cergy
95812007	ING3	2013/2014	Cergy
95812007	GSI	2012/2013	Cergy
95812007	ING2	2012/2013	Cergy
26678497	ING4	2014/2015	Pau
26678497	IERP	2013/2014	Pau
26678497	ING3	2013/2014	Pau
26678497	SIE	2012/2013	Pau
26678497	ING2	2012/2013	Pau
40114350	ING4	2015/2016	Pau
40114350	ING4	2014/2015	Pau
40114350	ING3	2014/2015	Pau
40114350	IERP	2014/2015	Pau
40114350	IERP	2013/2014	Pau
40114350	ING3	2013/2014	Pau
40114350	SIE	2012/2013	Pau
40114350	ING2	2012/2013	Pau
43536390	ING4	2014/2015	Pau
43536390	INEM	2013/2014	Pau
43536390	ING3	2013/2014	Pau
43536390	GSI	2012/2013	Pau
43536390	ING2	2012/2013	Pau
7387352	ING4	2014/2015	Cergy
7387352	BI	2013/2014	Cergy
7387352	ING3	2013/2014	Cergy
7387352	SIE	2012/2013	Cergy
7387352	ING2	2012/2013	Cergy
37567651	ING4	2014/2015	Cergy
37567651	HConv2	2013/2014	Cergy
37567651	IFI	2013/2014	Cergy
37567651	MI	2012/2013	Cergy
37567651	ING2	2012/2013	Cergy
14002659	ING4	2014/2015	Pau
14002659	ICC	2013/2014	Pau
14002659	ING3	2013/2014	Pau
14002659	GSI	2012/2013	Pau
14002659	ING2	2012/2013	Pau
70370961	ING4	2014/2015	Cergy
70370961	GEM4	2014/2015	Cergy
70370961	ICOM	2013/2014	Cergy
70370961	ING3	2013/2014	Cergy
70370961	MF	2012/2013	Cergy
70370961	ING2	2012/2013	Cergy
52232940	ING4	2014/2015	Cergy
52232940	BI	2013/2014	Cergy
52232940	ING3	2013/2014	Cergy
52232940	SIE	2012/2013	Cergy
52232940	ING2	2012/2013	Cergy
99216575	ING4	2015/2016	Cergy
99216575	MobM2	2014/2015	Cergy
99216575	ING3	2014/2015	Cergy
99216575	IFI	2014/2015	Cergy
99216575	MF	2013/2014	Cergy
99216575	ING2	2013/2014	Cergy
99216575	MF	2012/2013	Cergy
99216575	ING2	2012/2013	Cergy
67644379	ING4	2014/2015	Cergy
67644379	ICOM	2013/2014	Cergy
67644379	ING3	2013/2014	Cergy
67644379	SIE	2012/2013	Cergy
67644379	ING2	2012/2013	Cergy
77454968	ING4	2014/2015	Cergy
77454968	UCPMF2	2013/2014	Cergy
77454968	IFI	2013/2014	Cergy
77454968	MF	2012/2013	Cergy
77454968	ING2	2012/2013	Cergy
98735995	ING4	2014/2015	Cergy
98735995	BI	2013/2014	Cergy
98735995	ING3	2013/2014	Cergy
98735995	SIE	2012/2013	Cergy
98735995	ING2	2012/2013	Cergy
57292342	ING4	2014/2015	Cergy
57292342	ICOM	2013/2014	Cergy
57292342	ING3	2013/2014	Cergy
57292342	SIE	2012/2013	Cergy
57292342	ING2	2012/2013	Cergy
73189045	ING4	2014/2015	Cergy
73189045	MASEF	2013/2014	Cergy
73189045	IFI	2013/2014	Cergy
73189045	ING2	2012/2013	Cergy
76666668	ING4	2014/2015	Cergy
76666668	BI	2013/2014	Cergy
76666668	ING3	2013/2014	Cergy
76666668	SIE	2012/2013	Cergy
76666668	ING2	2012/2013	Cergy
41043984	ING4	2014/2015	Cergy
41043984	DS	2013/2014	Cergy
41043984	ING3	2013/2014	Cergy
41043984	MI	2012/2013	Cergy
41043984	ING2	2012/2013	Cergy
88874644	ING4	2014/2015	Cergy
88874644	UCPMF2	2013/2014	Cergy
88874644	IFI	2013/2014	Cergy
88874644	MF	2012/2013	Cergy
88874644	ING2	2012/2013	Cergy
50679565	ING4	2014/2015	Cergy
50679565	DS	2013/2014	Cergy
50679565	ING3	2013/2014	Cergy
50679565	MI	2012/2013	Cergy
50679565	ING2	2012/2013	Cergy
57616360	ING4	2015/2016	Cergy
57616360	ING3	2014/2015	Cergy
57616360	ICOM	2014/2015	Cergy
57616360	SIE	2013/2014	Cergy
57616360	GI	2013/2014	Cergy
57616360	ING2	2013/2014	Cergy
57616360	ING1	2012/2013	Cergy
46772725	ING4	2014/2015	Cergy
46772725	ICOM	2013/2014	Cergy
46772725	ING3	2013/2014	Cergy
46772725	SIE	2012/2013	Cergy
46772725	ING2	2012/2013	Cergy
54151671	ING4	2014/2015	Cergy
54151671	BI	2013/2014	Cergy
54151671	ING3	2013/2014	Cergy
54151671	ING2	2012/2013	Cergy
36453918	HConv2	2013/2014	Cergy
36453918	IFI	2013/2014	Cergy
36453918	MF	2012/2013	Cergy
36453918	ING2	2012/2013	Cergy
9673876	ING4	2014/2015	Pau
9673876	ICC	2013/2014	Pau
9673876	ING3	2013/2014	Pau
9673876	GSI	2012/2013	Pau
9673876	ING2	2012/2013	Pau
96401183	ING4	2014/2015	Cergy
96401183	ACTUARIAT	2013/2014	Cergy
96401183	IFI	2013/2014	Cergy
96401183	MF	2012/2013	Cergy
96401183	ING2	2012/2013	Cergy
88685845	ING4	2014/2015	Pau
88685845	ICC	2013/2014	Pau
88685845	ING3	2013/2014	Pau
88685845	GSI	2012/2013	Pau
88685845	ING2	2012/2013	Pau
78900328	ING4	2014/2015	Cergy
78900328	BI	2013/2014	Cergy
78900328	ING3	2013/2014	Cergy
78900328	SIE	2012/2013	Cergy
78900328	ING2	2012/2013	Cergy
9156077	M104F	2014/2015	Cergy
9156077	ING3	2014/2015	Cergy
9156077	IFI	2014/2015	Cergy
9156077	MF	2013/2014	Cergy
9156077	ING2	2013/2014	Cergy
9156077	MF	2012/2013	Cergy
9156077	ING2	2012/2013	Cergy
97051814	ING4	2014/2015	Cergy
97051814	BI	2013/2014	Cergy
97051814	ING3	2013/2014	Cergy
97051814	ING2	2012/2013	Cergy
56676228	ING4	2014/2015	Cergy
56676228	ISI (DS)	2013/2014	Cergy
56676228	DS	2013/2014	Cergy
56676228	ING3	2013/2014	Cergy
56676228	MI	2012/2013	Cergy
56676228	ING2	2012/2013	Cergy
94097641	DS	2013/2014	Cergy
94097641	ING3	2013/2014	Cergy
94097641	MF	2012/2013	Cergy
94097641	ING2	2012/2013	Cergy
4883594	ING4	2014/2015	Cergy
4883594	BI	2013/2014	Cergy
4883594	ING3	2013/2014	Cergy
4883594	ING2	2012/2013	Cergy
36237897	ING4	2014/2015	Pau
36237897	ICC	2013/2014	Pau
36237897	ING3	2013/2014	Pau
36237897	GSI	2012/2013	Pau
36237897	ING2	2012/2013	Pau
80502585	ING4	2014/2015	Cergy
80502585	BI	2013/2014	Cergy
80502585	ING3	2013/2014	Cergy
80502585	SIE	2012/2013	Cergy
80502585	ING2	2012/2013	Cergy
75557434	ING4	2014/2015	Cergy
75557434	ISI (DS)	2013/2014	Cergy
75557434	DS	2013/2014	Cergy
75557434	ING3	2013/2014	Cergy
75557434	MI	2012/2013	Cergy
75557434	ING2	2012/2013	Cergy
18378716	ING4	2014/2015	Pau
18378716	ICC	2013/2014	Pau
18378716	ING3	2013/2014	Pau
18378716	GSI	2012/2013	Pau
18378716	ING2	2012/2013	Pau
58960151	ING4	2014/2015	Pau
58960151	IERP	2013/2014	Pau
58960151	ING3	2013/2014	Pau
58960151	SIE	2012/2013	Pau
58960151	ING2	2012/2013	Pau
290615	ING4	2014/2015	Cergy
290615	UCPMF2	2013/2014	Cergy
290615	IFI	2013/2014	Cergy
290615	MF	2012/2013	Cergy
290615	ING2	2012/2013	Cergy
50933998	ING4	2015/2016	Cergy
50933998	ING3	2014/2015	Cergy
50933998	DS	2014/2015	Cergy
50933998	MI	2013/2014	Cergy
50933998	ING2	2013/2014	Cergy
50933998	MAAP	2012/2013	Cergy
50933998	ING1	2012/2013	Cergy
98010450	QFRM2	2012/2013	Cergy
85953205	ING4	2014/2015	Cergy
85953205	ICOM	2013/2014	Cergy
85953205	ING3	2013/2014	Cergy
85953205	SIE	2012/2013	Cergy
85953205	ING2	2012/2013	Cergy
25015190	ING4	2014/2015	Cergy
25015190	BI	2013/2014	Cergy
25015190	ING3	2013/2014	Cergy
25015190	SIE	2012/2013	Cergy
25015190	ING2	2012/2013	Cergy
53601324	ING4	2014/2015	Cergy
53601324	BI	2013/2014	Cergy
53601324	ING3	2013/2014	Cergy
53601324	SIE	2012/2013	Cergy
53601324	ING2	2012/2013	Cergy
60902505	ING4	2014/2015	Cergy
60902505	BI	2013/2014	Cergy
60902505	ING3	2013/2014	Cergy
60902505	SIE	2012/2013	Cergy
60902505	ING2	2012/2013	Cergy
74858908	ING4	2014/2015	Cergy
74858908	DS	2013/2014	Cergy
74858908	ING3	2013/2014	Cergy
74858908	MI	2012/2013	Cergy
74858908	ING2	2012/2013	Cergy
87694906	ING4	2015/2016	Pau
87694906	ING3	2014/2015	Pau
87694906	ICC	2014/2015	Pau
87694906	SIE	2013/2014	Pau
87694906	ING2	2013/2014	Pau
87694906	GSI	2012/2013	Pau
87694906	ING2	2012/2013	Pau
72817978	ING4	2014/2015	Cergy
72817978	DS	2013/2014	Cergy
72817978	ING3	2013/2014	Cergy
72817978	MI	2012/2013	Cergy
72817978	ING2	2012/2013	Cergy
1888449	ING4	2014/2015	Cergy
1888449	BI	2013/2014	Cergy
1888449	ING3	2013/2014	Cergy
1888449	SIE	2012/2013	Cergy
1888449	ING2	2012/2013	Cergy
17986476	ING4	2014/2015	Pau
17986476	IERP	2013/2014	Pau
17986476	ING3	2013/2014	Pau
17986476	ING2	2012/2013	Pau
50438298	ING4	2014/2015	Cergy
50438298	BI	2013/2014	Cergy
50438298	ING3	2013/2014	Cergy
95952415	ING4	2014/2015	Cergy
95952415	BI	2013/2014	Cergy
95952415	ING3	2013/2014	Cergy
95952415	SIE	2012/2013	Cergy
95952415	ING2	2012/2013	Cergy
26714124	ING4	2014/2015	Cergy
26714124	GL	2013/2014	Cergy
26714124	ING3	2013/2014	Cergy
26714124	GSI	2012/2013	Cergy
26714124	ING2	2012/2013	Cergy
80471462	PRG-FLE	2015/2016	Cergy
80471462	ADEO1	2014/2015	Cergy
43735724	ADEO2	2015/2016	Cergy
43735724	ADEO1	2014/2015	Cergy
40097895	ADEO2	2015/2016	Cergy
40097895	ADEO1	2014/2015	Cergy
85369633	CPI2-CERGY	2015/2016	Cergy
85369633	CPI2	2015/2016	Cergy
85369633	CPI1-CERGY	2014/2015	Cergy
85369633	CPI1	2014/2015	Cergy
85369633	CPI1	2013/2014	Cergy
2138485	CPI2-CERGY	2015/2016	Cergy
2138485	CPI2	2015/2016	Cergy
2138485	CPI1-CERGY	2014/2015	Cergy
2138485	CPI1	2014/2015	Cergy
2138485	CPI1	2013/2014	Cergy
3160239	CPI1-CERGY	2014/2015	Cergy
3160239	CPI1	2014/2015	Cergy
3160239	CPI1	2013/2014	Cergy
95349451	ING1-GI	2015/2016	Cergy
95349451	ING1	2015/2016	Cergy
95349451	CPI2	2014/2015	Cergy
95349451	CPI1	2013/2014	Cergy
17184929	ING1	2015/2016	Cergy
17184929	CPI2	2014/2015	Cergy
17184929	CPI1	2013/2014	Cergy
59780296	CPI2-CERGY	2015/2016	Cergy
59780296	CPI2	2015/2016	Cergy
59780296	CPI1-CERGY	2014/2015	Cergy
59780296	CPI1	2014/2015	Cergy
59780296	CPI1	2013/2014	Cergy
38204697	CPI1	2013/2014	Cergy
51960413	CPI1	2013/2014	Cergy
38084265	CPI2-CERGY	2015/2016	Cergy
38084265	CPI2	2015/2016	Cergy
38084265	CPI2	2014/2015	Cergy
38084265	CPI1	2013/2014	Cergy
98707680	CPI2-CERGY	2015/2016	Cergy
98707680	CPI2	2015/2016	Cergy
98707680	CPI1-CERGY	2014/2015	Cergy
98707680	CPI1	2014/2015	Cergy
98707680	CPI1	2013/2014	Cergy
79787959	CPI1-CERGY	2014/2015	Cergy
79787959	CPI1	2014/2015	Cergy
79787959	CPI1	2013/2014	Cergy
81446258	IFI	2012/2013	Cergy
81446258	ING3	2012/2013	Cergy
18307218	CPI2-CERGY	2015/2016	Cergy
18307218	CPI2	2015/2016	Cergy
18307218	CPI2	2014/2015	Cergy
18307218	CPI1	2013/2014	Cergy
73457545	M104F	2015/2016	Cergy
73457545	ING3	2015/2016	Cergy
73457545	IFI	2015/2016	Cergy
73457545	MF	2014/2015	Cergy
73457545	ING2	2014/2015	Cergy
73457545	MAAP	2013/2014	Cergy
73457545	ING1	2013/2014	Cergy
75356222	MASEF	2015/2016	Cergy
75356222	ING3	2015/2016	Cergy
75356222	IFI	2015/2016	Cergy
75356222	MMD-MA	2014/2015	Cergy
75356222	MF	2014/2015	Cergy
75356222	ING2	2014/2015	Cergy
75356222	MAAP	2013/2014	Cergy
75356222	ING1	2013/2014	Cergy
14144481	ING1	2014/2015	Cergy
14144481	ING1-GI	2014/2015	Cergy
14144481	MAIN	2013/2014	Cergy
14144481	ING1	2013/2014	Cergy
46079911	MF	2014/2015	Cergy
46079911	ING2	2014/2015	Cergy
46079911	MAAP	2013/2014	Cergy
46079911	ING1	2013/2014	Cergy
65878320	ING1-GI	2015/2016	Cergy
65878320	ING1	2015/2016	Cergy
65878320	ING1	2014/2015	Cergy
65878320	ING1-GI	2014/2015	Cergy
65878320	CPI2	2013/2014	Cergy
65878320	CPI1	2012/2013	Cergy
39587354	ISF	2015/2016	Cergy
39587354	ING3	2015/2016	Cergy
39587354	IFI	2015/2016	Cergy
39587354	MF	2014/2015	Cergy
39587354	ING2	2014/2015	Cergy
39587354	MAAP	2013/2014	Cergy
39587354	ING1	2013/2014	Cergy
69303606	ISF	2015/2016	Cergy
69303606	ING3	2015/2016	Cergy
69303606	IFI	2015/2016	Cergy
69303606	MF	2014/2015	Cergy
69303606	ING2	2014/2015	Cergy
69303606	MAAP	2013/2014	Cergy
69303606	ING1	2013/2014	Cergy
5861748	MF	2015/2016	Cergy
5861748	ING2	2015/2016	Cergy
5861748	ING1	2014/2015	Cergy
5861748	ING1-GM	2014/2015	Cergy
5861748	MAAP	2013/2014	Cergy
5861748	ING1	2013/2014	Cergy
96814356	GSI	2013/2014	Cergy
96814356	GI	2013/2014	Cergy
96814356	ING2	2013/2014	Cergy
23462748	ING4	2015/2016	Cergy
23462748	ING3	2014/2015	Cergy
23462748	VISUAL	2014/2015	Cergy
23462748	SIE	2013/2014	Cergy
23462748	PMI	2013/2014	Cergy
23462748	MI	2013/2014	Cergy
23462748	ING2	2013/2014	Cergy
70447079	ING4	2015/2016	Pau
70447079	ING3	2014/2015	Pau
70447079	IERP	2014/2015	Pau
70447079	SIE	2013/2014	Pau
70447079	PMI	2013/2014	Pau
70447079	ING2	2013/2014	Pau
57715515	ING4	2015/2016	Cergy
57715515	ING3	2014/2015	Cergy
57715515	VISUAL	2014/2015	Cergy
57715515	PMI	2013/2014	Cergy
57715515	MI	2013/2014	Cergy
57715515	ING2	2013/2014	Cergy
62404588	ING4	2015/2016	Pau
62404588	ING3	2014/2015	Pau
62404588	ICC	2014/2015	Pau
62404588	GSI	2013/2014	Pau
62404588	PMI	2013/2014	Pau
62404588	ING2	2013/2014	Pau
72457309	ING4	2015/2016	Cergy
72457309	ING3	2014/2015	Cergy
72457309	ICOM	2014/2015	Cergy
72457309	SIE	2013/2014	Cergy
72457309	GI	2013/2014	Cergy
72457309	ING2	2013/2014	Cergy
95875931	ING2	2008/2009	Cergy
95875931	GL	2009/2010	Cergy
95875931	ORI-MSI	2009/2009	Cergy
95875931	SPE-GI	2008/2009	Cergy
77568187	ING2	2008/2009	Cergy
77568187	IFI	2010/2011	Cergy
77568187	ORI-IFI	2009/2009	Cergy
77568187	SPE-GM	2008/2009	Cergy
53522611	ICOM	2010/2011	Cergy
85697523	INDE	2015/2016	Cergy
85697523	BI	2015/2016	Cergy
85697523	BI	2010/2011	Cergy
50911710	CPI1-PAU	2015/2016	Pau
50911710	CPI1	2015/2016	Pau
4700021	CPI1-PAU	2015/2016	Pau
4700021	CPI1	2015/2016	Pau
67001224	CPI1-PAU	2015/2016	Pau
67001224	CPI1	2015/2016	Pau
34865142	CPI1-PAU	2015/2016	Pau
34865142	CPI1	2015/2016	Pau
70462220	CPI1-PAU	2015/2016	Pau
70462220	CPI1	2015/2016	Pau
52297983	CPI1-PAU	2015/2016	Pau
52297983	CPI1	2015/2016	Pau
13840800	CPI1-PAU	2015/2016	Pau
13840800	CPI1	2015/2016	Pau
74403022	CPI1-PAU	2015/2016	Pau
74403022	CPI1	2015/2016	Pau
83468093	CPI1-PAU	2015/2016	Pau
83468093	CPI1	2015/2016	Pau
34453744	CPI1-PAU	2015/2016	Pau
34453744	CPI1	2015/2016	Pau
62903362	CPI1-PAU	2015/2016	Pau
62903362	CPI1	2015/2016	Pau
12405633	CPI1-PAU	2015/2016	Pau
12405633	CPI1	2015/2016	Pau
95106598	CPI1-PAU	2015/2016	Pau
95106598	CPI1	2015/2016	Pau
19267428	PRG-FLE	2015/2016	Cergy
19267428	PMI	2015/2016	Cergy
98852359	PRG-FLE	2015/2016	Cergy
98852359	PMI	2015/2016	Cergy
60135014	PRG-FLE	2015/2016	Cergy
60135014	PMI	2015/2016	Cergy
54982972	ERPM	2015/2016	Cergy
59645678	ERPM	2015/2016	Cergy
55057789	ERPM	2015/2016	Cergy
53751140	ERPM	2015/2016	Cergy
95598741	ERPM	2015/2016	Cergy
89296251	ERPM	2015/2016	Cergy
80916743	ERPM	2015/2016	Cergy
93971842	ERPM	2015/2016	Cergy
73777180	ERPM	2015/2016	Cergy
6392874	ERPM	2015/2016	Cergy
25846086	ERPM	2015/2016	Cergy
39936009	ERPM	2015/2016	Cergy
45116630	ERPM	2015/2016	Cergy
93294414	ERPM	2015/2016	Cergy
20184180	ERPM	2015/2016	Cergy
29359421	CPI1-CERGY	2015/2016	Cergy
29359421	CPI1	2015/2016	Cergy
11059237	ADEO2	2017/2018	Cergy
17505817	GSI	2017/2018	Cergy
17505817	GI	2017/2018	Cergy
17505817	ING2	2017/2018	Cergy
17505817	ING1-GI	2016/2017	Cergy
17505817	ING1	2016/2017	Cergy
17505817	CPI2-CERGY	2015/2016	Cergy
17505817	CPI2	2015/2016	Cergy
17505817	CPI1-CERGY	2014/2015	Cergy
17505817	CPI1	2014/2015	Cergy
23383180	QFRM1	2016/2017	Cergy
41021419	CPI1	2017/2018	Cergy
41021419	CPI1	2016/2017	Cergy
19010480	GSI	2017/2018	Cergy
19010480	GI	2017/2018	Cergy
19010480	ING2	2017/2018	Cergy
19010480	ING1-GI	2016/2017	Cergy
19010480	ING1-GM	2016/2017	Cergy
19010480	ING1	2016/2017	Cergy
29067544	ING1-GI	2016/2017	Cergy
29067544	ING1	2016/2017	Cergy
62151283	ING1-GI	2017/2018	Cergy
62151283	ING1	2017/2018	Cergy
62151283	CPI2	2016/2017	Cergy
62151283	CPI2-CERGY	2015/2016	Cergy
62151283	CPI2	2015/2016	Cergy
62151283	CPI1-CERGY	2014/2015	Cergy
62151283	CPI1	2014/2015	Cergy
65583470	ING1-GI	2017/2018	Pau
65583470	ING1	2017/2018	Pau
65583470	CPI2	2016/2017	Pau
65583470	CPI1-PAU	2015/2016	Pau
65583470	CPI1	2015/2016	Pau
55195141	CPI1	2016/2017	Cergy
55195141	CPI1-CERGY	2015/2016	Cergy
55195141	CPI1	2015/2016	Cergy
30967353	BI	2016/2017	Cergy
30967353	ING3	2016/2017	Cergy
30967353	GI	2015/2016	Cergy
30967353	SIE	2015/2016	Cergy
30967353	ING2	2015/2016	Cergy
30967353	ING1	2014/2015	Cergy
30967353	ING1-GI	2014/2015	Cergy
30967353	CPI2	2013/2014	Cergy
30967353	CPI1	2012/2013	Cergy
56336181	ING1-GI	2017/2018	Cergy
56336181	ING1	2017/2018	Cergy
18664614	ING1-GM	2017/2018	Cergy
18664614	ING1	2017/2018	Cergy
18664614	CPI2	2016/2017	Cergy
18664614	CPI1-CERGY	2015/2016	Cergy
18664614	CPI1	2015/2016	Cergy
31993130	DS	2016/2017	Cergy
31993130	ING3	2016/2017	Cergy
31993130	PRG-FLE	2015/2016	Cergy
31993130	MI	2015/2016	Cergy
31993130	ING2	2015/2016	Cergy
53221268	ING3	2015/2016	Cergy
53221268	BI	2015/2016	Cergy
53221268	SIE	2014/2015	Cergy
53221268	ING2	2014/2015	Cergy
53221268	GI	2014/2015	Cergy
53221268	MAIN	2013/2014	Cergy
53221268	ING1	2013/2014	Cergy
5413694	ING4	2015/2016	Cergy
5413694	BI	2014/2015	Cergy
5413694	ING3	2014/2015	Cergy
5413694	SIE	2013/2014	Cergy
5413694	GI	2013/2014	Cergy
5413694	ING2	2013/2014	Cergy
5413694	MAIN	2012/2013	Cergy
5413694	ING1	2012/2013	Cergy
52314490	ING1-GI	2017/2018	Pau
52314490	ING1	2017/2018	Pau
52314490	CPI2	2016/2017	Pau
52314490	CPI1-PAU	2015/2016	Pau
52314490	CPI1	2015/2016	Pau
56147179	CESM1	2017/2018	Cergy
56147179	MI	2016/2017	Cergy
56147179	ING2	2016/2017	Cergy
56147179	ING1-GM	2015/2016	Cergy
56147179	ING1	2015/2016	Cergy
12615727	ING3	2015/2016	Cergy
12615727	BI	2015/2016	Cergy
12615727	SIE	2014/2015	Cergy
12615727	ING2	2014/2015	Cergy
12615727	GI	2014/2015	Cergy
12615727	MAIN	2013/2014	Cergy
12615727	ING1	2013/2014	Cergy
72161367	ING3	2015/2016	Cergy
72161367	SECINF	2015/2016	Cergy
72161367	GSI	2014/2015	Cergy
72161367	PMI	2014/2015	Cergy
72161367	ING2	2014/2015	Cergy
26702171	CPI1	2017/2018	Cergy
64342641	ING1-GM	2017/2018	Cergy
64342641	ING1	2017/2018	Cergy
64342641	CPI2	2016/2017	Cergy
64342641	CPI1-CERGY	2015/2016	Cergy
64342641	CPI1	2015/2016	Cergy
71755919	CPI1	2017/2018	Pau
23105887	ING1-GM	2017/2018	Cergy
23105887	ING1	2017/2018	Cergy
13513001	CPI2	2017/2018	Cergy
13513001	CPI2	2016/2017	Cergy
13513001	CPI1-CERGY	2015/2016	Cergy
13513001	CPI1	2015/2016	Cergy
31974549	MI	2017/2018	Pau
31974549	ING2	2017/2018	Pau
31974549	ING1-GM	2016/2017	Pau
31974549	ING1	2016/2017	Pau
31974549	CPI2-PAU	2015/2016	Pau
31974549	CPI2	2015/2016	Pau
31974549	CPI1-PAU	2014/2015	Pau
31974549	CPI1	2014/2015	Pau
20854584	CPI2	2016/2017	Cergy
20854584	CPI1-CERGY	2015/2016	Cergy
20854584	CPI1	2015/2016	Cergy
33796780	GEM3	2017/2018	Pau
33796780	ING3	2016/2017	Pau
33796780	GI	2015/2016	Pau
33796780	GSI	2015/2016	Pau
33796780	ING2	2015/2016	Pau
33796780	ING1	2014/2015	Pau
33796780	ING1-GI	2014/2015	Pau
33796780	CPI2	2013/2014	Pau
99421588	ING1-GI	2017/2018	Cergy
99421588	ING1	2017/2018	Cergy
99050459	GI	2017/2018	Cergy
99050459	ING2	2017/2018	Cergy
76861795	CPI2	2016/2017	Cergy
76861795	CPI2-CERGY	2015/2016	Cergy
76861795	CPI2	2015/2016	Cergy
